Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
1.46,0,0.7004228767916085773115402914,0.700422876791609,0.664466366772109,0.700422876791609,0.664466366772109,0,0,0,0,12.801903572053443605496261321,78.893175025908745796327254492,75.21984333603789035569549446,87684500
1.47,0,0.6978298759781549170308859614,0.697829875978155,0.661873365958656,0.697829875978155,0.661873365958656,0,0,0,0,12.781521011075639396638143383,78.858773942624006548714343996,75.198321103318740094963610754,88285080
1.48,0,0.6952662147170351319715850625,0.695266214717035,0.659309704697536,0.695266214717035,0.659309704697536,0,0,0,0,12.761198934273560863823048245,78.824574798346123634406712685,75.176991798454085034502292948,88885660
1.49,0,0.6927316716621243192749727941,0.692731671662124,0.656775161642625,0.692731671662124,0.656775161642625,0,0,0,0,12.740932346473176654964930308,78.790581977772238520707557622,75.155857846238325644057547807,89486240
1.50,0,0.6902260180786389196472056605,0.690226018078639,0.65426950805914,0.690226018078639,0.65426950805914,0,0,0,0,12.720720604738562446106812369,78.756781444657736427774074115,75.134907198415964639624290386,90086820
1.51,0,0.6877494576953733827135520680,0.687749457695373,0.651792947675874,0.687749457695373,0.651792947675874,0,0,0,0,12.700560724621018237248694431,78.723163628894475120607155402,75.114130940988218532543594613,90687390
1.52,0,0.6853015765791544764187423126,0.685301576579154,0.649345066559655,0.685301576579154,0.649345066559655,0,0,0,0,12.680451012116389704433599294,78.689731157042444518858631523,75.093530943961529108906950277,91287980
1.53,0,0.6828824530281845795453711316,0.682882453028185,0.646925943008685,0.682882453028185,0.646925943008685,0,0,0,0,12.660388065584635495575481356,78.656480239506211279220180202,75.073103117073238494402179531,91888550
1.54,0,0.6804917974796904557753256690,0.68049179747969,0.644535287460191,0.68049179747969,0.644535287460191,0,0,0,0,12.640370931377311286717363417,78.623381273588910196322294047,75.0528219897832644018752117,92489130
1.55,0,0.6781295924310333971122884318,0.678129592431034,0.642173082411534,0.678129592431034,0.642173082411534,0,0,0,0,12.62039809244218707785924548,78.590454098975213854620875721,75.032704196622120311814727162,93089700
1.56,0,0.6757957323699214529097444745,0.675795732369921,0.639839222350422,0.675795732369921,0.639839222350422,0,0,0,0,12.600467248905602869001127541,78.557682985629595572292707239,75.012735739412117362648543232,93690290
1.57,0,0.6734901337146190178676782872,0.673490133714619,0.63753362369512,0.673490133714619,0.63753362369512,0,0,0,0,12.580576488461754336186032404,78.525069531083249004186937618,74.992917549856067490115632282,94290870
1.58,0,0.6712125747600829985668848826,0.671212574760083,0.635256064740584,0.671212574760083,0.635256064740584,0,0,0,0,12.560724780575280127327914466,78.492598292538767489741665497,74.973236218633147435370691054,94891450
1.59,0,0.6689629556314441040385031734,0.668962955631444,0.633006445611945,0.668962955631444,0.633006445611945,0,0,0,0,12.540910441182685918469796528,78.460266028278256462809713369,74.953688590853512642758344,95492020
1.60,0,0.6667412882416472440408940033,0.666741288241647,0.630784778222148,0.666741288241647,0.630784778222148,0,0,0,0,12.52113109810150170961167859,78.428073111321039380940734317,74.934274418381809347025974681,96092610
1.61,0,0.6645473762541796986928733859,0.66454737625418,0.62859086623468,0.66454737625418,0.62859086623468,0,0,0,0,12.501386725153568852839606253,78.396016791046354841276829211,74.914991434446148183168918969,96693180
1.62,0,0.6623811250488241440125052838,0.662381125048824,0.626424615029325,0.662381125048824,0.626424615029325,0,0,0,0,12.481675472048524643981488316,78.364093420592069035513468633,74.895836093644829099583660991,97293760
1.63,0,0.6602425416911755034388783673,0.660242541691176,0.624286031671676,0.660242541691176,0.624286031671676,0,0,0,0,12.461995480087644759080347577,78.332285213551168062378554783,74.876792713843605740965101728,97894340
1.64,0,0.6581312349040550217584425586,0.658131234904055,0.622174724884556,0.658131234904055,0.622174724884556,0,0,0,0,12.442346367751580550222229639,78.300608915081307757497778266,74.857875649123517015181420158,98494920
1.65,0,0.6560475150421504975574165775,0.65604751504215,0.620091005022651,0.65604751504215,0.620091005022651,0,0,0,0,12.4227260946865063413641117,78.269046454034686368999127181,74.83906891695233192790097717,99095500
1.66,0,0.6539909940673721105329479793,0.653990994067372,0.618034484047873,0.653990994067372,0.618034484047873,0,0,0,0,12.403134327032042132505993763,78.23759968665630415842144637,74.82037410776145198912406057,99696070
1.67,0,0.6519615855266203870879985361,0.65196158552662,0.616005075507121,0.65196158552662,0.616005075507121,0,0,0,0,12.383569910790983599690898624,78.206263550035559066939017868,74.801786643006957925821340734,100296700
1.68,0,0.6499592945309084419797999590,0.649959294530908,0.614002784511409,0.649959294530908,0.614002784511409,0,0,0,0,12.364031292841609390832780687,78.175039949264583192015139734,74.783307822887161175155543535,100897200
1.69,0,0.6479840577347385369234712722,0.647984057734738,0.612027547715239,0.647984057734738,0.612027547715239,0,0,0,0,12.344517749479615181974662749,78.143917061385168462663140506,74.764927371963035713501662629,101497800
1.70,0,0.6460356833176003109620533328,0.6460356833176,0.610079173298101,0.6460356833176,0.610079173298101,0,0,0,0,12.32502870698508097311654481,78.11290264989886736595309273,74.746651897853430589084519192,102098400
1.71,0,0.6441140809652183576382536724,0.644114080965218,0.608157570945719,0.644114080965218,0.608157570945719,0,0,0,0,12.305562743660572440301449674,78.081981861175316119939616395,74.72846831759036412404105608,102699000
1.72,0,0.6422191818521097312557756101,0.64221918185211,0.60626267183261,0.64221918185211,0.60626267183261,0,0,0,0,12.286118333467308231443331736,78.05116046070398517458943019,74.710381262385669186805058962,103299600
1.73,0,0.6403509086243904718724481052,0.64035090862439,0.604394398604891,0.64035090862439,0.604394398604891,0,0,0,0,12.266696280238364022585213797,78.020428015295802238768844326,74.692382050235553665351953877,103900100
1.74,0,0.6385092653827416716639757566,0.638509265382742,0.602552755363242,0.638509265382742,0.602552755363242,0,0,0,0,12.24729455251964548977011866,77.989797328335909738335419514,74.674481245658321935344491745,104500700
1.75,0,0.6366941176662878616875288096,0.636694117666288,0.600737607646788,0.636694117666288,0.600737607646788,0,0,0,0,12.227912764633771280912000722,77.959250401688009870631430729,74.656663319198995440881217889,105101300
1.76,0,0.6349052424359539324701460162,0.634905242435954,0.598948732416454,0.634905242435954,0.598948732416454,0,0,0,0,12.208549889298892748096905584,77.928789455479042640886687619,74.638929987158593613020457819,105701900
1.77,0,0.6331425980589320518849366591,0.633142598058932,0.597186088039433,0.633142598058932,0.597186088039433,0,0,0,0,12.189205837705748539238787647,77.898407248576476421517992509,74.621275058559806554459996904,106302400
1.78,0,0.6314063042924262449994294525,0.631406304292426,0.595449794272927,0.631406304292426,0.595449794272927,0,0,0,0,12.169879031557144330380669708,77.868123285777204735099162574,74.603715026665760185558630122,106903000
1.79,0,0.6296961022679013617935418373,0.629696102267901,0.593739592248402,0.629696102267901,0.593739592248402,0,0,0,0,12.15056972707778012152255177,77.837905061109581031872345747,74.586221981461008282343418807,107503600
1.80,0,0.6280119044751964888686808866,0.628011904475196,0.592055394455697,0.628011904475196,0.592055394455697,0,0,0,0,12.131276360216701588707456632,77.807769767752044862300817023,74.568810427878640009135462374,108104200
1.81,0,0.6265075547469767020407388368,0.626507554746977,0.590551044727477,0.626507554746977,0.590551044727477,0,0,0,0,12.111998120141351703806315894,77.777719334384843923098409239,74.551481904274286009247220117,108704800
1.82,0,0.6249805882426623899595280665,0.624980588242662,0.589024078223163,0.624980588242662,0.589024078223163,0,0,0,0,12.092735911061417494948197956,77.747733884922091826482217107,74.534219551550702419101387189,109305300
1.83,0,0.6234622314325671339753108435,0.623462231432567,0.587505721413068,0.623462231432567,0.587505721413068,0,0,0,0,12.073487639460653286090080018,77.717818458477543724978277714,74.51702724303650263265623478,109905900
1.84,0,0.6219524220821329797880453751,0.621952422082133,0.585995912062634,0.621952422082133,0.585995912062634,0,0,0,0,12.054253805013129077231962081,77.687980876438499516652800202,74.499911959399400883691870121,110506500
1.85,0,0.6204511092358422785962780740,0.620451109235842,0.584494599216343,0.620451109235842,0.584494599216343,0,0,0,0,12.035032329393654868373844142,77.658208176221740678384947921,74.482862013253441624995535799,111107100
1.86,0,0.6189582232011287025189240680,0.618958223201129,0.583001713181629,0.618958223201129,0.583001713181629,0,0,0,0,12.015824717847462011601771804,77.62850198873188953579969124,74.465879290264323325052471182,111707700
1.87,0,0.6174736955321825231459989799,0.617473695532183,0.581517185512683,0.617473695532183,0.581517185512683,0,0,0,0,11.996628984945017802743653868,77.598865724822280247693631653,74.448966301350029788697074866,112308200
1.88,0,0.6159974890136657130716887167,0.615997489013666,0.580040978994166,0.615997489013666,0.580040978994166,0,0,0,0,11.977444835956413593885535929,77.569289813530066749966046673,74.432114754414704977861173102,112908800
1.89,0,0.6145295276443220570933842214,0.614529527644322,0.578573017624823,0.614529527644322,0.578573017624823,0,0,0,0,11.958272425465959385027417991,77.539783688963210825732866969,74.41533294811363911521747521,113509400
1.90,0,0.6130697566204780451533848650,0.613069756620478,0.577113246600979,0.613069756620478,0.577113246600979,0,0,0,0,11.939110276055315176169300054,77.510331478375642759630233854,74.398606807513232738987866869,114110000
1.91,0,0.6116180323193668320456962410,0.611618032319367,0.575661522299867,0.611618032319367,0.575661522299867,0,0,0,0,11.919959218100236643354204916,77.480935870127776365397330872,74.381938953335477311348249624,114710500
1.92,0,0.6101743922826817232300742224,0.610174392282682,0.574217882263182,0.610174392282682,0.574217882263182,0,0,0,0,11.900817768185722434496086977,77.451603184679982143277877405,74.365334563440478843090089105,115311100
1.93,0,0.6087386951994528294301481563,0.608738695199453,0.572782185179954,0.608738695199453,0.572782185179954,0,0,0,0,11.881685864372078225637969039,77.422328424385508513387376962,74.348789362120787627763308973,115911700
1.94,0,0.6073108608894118757841547212,0.607310860889412,0.571354350869912,0.607310860889412,0.571354350869912,0,0,0,0,11.862563524571784016779851102,77.393107087276084016507458792,74.332299518294404637094584566,116512300
1.95,0,0.6058909702860372719460843332,0.605890970286037,0.569934460266538,0.605890970286037,0.569934460266538,0,0,0,0,11.843449072463139807921733164,77.363933102388494870418314931,74.315859393812758790100592143,117112900
1.96,0,0.6044547307475507780578308168,0.604454730747551,0.568498220728051,0.604454730747551,0.568498220728051,0,0,0,0,11.824553092932895599063615226,77.335210210914095393864281,74.299874420555297236139128415,117713400
1.97,0,0.6028596817002670346004665488,0.602859681700267,0.566903171680768,0.602859681700267,0.566903171680768,0,0,0,0,11.806907988017137066248520088,77.308791420255483846250122818,74.286222099266976243583587378,118314000
1.98,0,0.6012708254743106751518287090,0.601270825474311,0.565222204642995,0.601270825474311,0.565222204642995,0,0,0,0,11.788877183954302857390402149,77.281634684732274549536788807,74.271835397874808879585966082,118914600
1.99,0,0.5996880130614132676858390088,0.599688013061413,0.563547281418281,0.599688013061413,0.563547281418281,0,0,0,0,11.770488045559144324575307013,77.253779608956508878157333389,74.2567557448392536749323931,119515200
2.00,0,0.5981112684816506705350681144,0.598111268481651,0.561878426026702,0.598111268481651,0.561878426026702,0,0,0,0,11.751756508229440115717189074,77.225256354247085291613790136,74.241013422305852680193918939,120115800
2.01,0,0.5967123009185485571159809155,0.596712300918548,0.560387347651783,0.596712300918548,0.560387347651783,0,0,0,0,11.732687853685495906859071137,77.196069078471155625164153729,74.224613341155881716500605142,120716300
2.02,0,0.5953129664632516056867458692,0.595312966463252,0.55889590238467,0.595312966463252,0.55889590238467,0,0,0,0,11.713304799760681698000953199,77.166248589391277618809611633,74.207588060876109104020091621,121316900
2.03,0,0.5939219597297893628356570430,0.59392195972979,0.557412784839391,0.59392195972979,0.557412784839391,0,0,0,0,11.69362362557047748914283526,77.135845009426179678441146152,74.18998536537248046635371959,121917500
2.04,0,0.5925390876024385246776413477,0.592539087602439,0.555937801900224,0.592539087602439,0.555937801900224,0,0,0,0,11.673654501632318956327740123,77.104848400748519802435045748,74.171799090329963779240291454,122518100
2.05,0,0.5911642684181440497412321362,0.591164268418144,0.554470871904113,0.591164268418144,0.554470871904113,0,0,0,0,11.653414400873154747469622185,77.073295843736922111378871529,74.153065811152626166201216442,123118600
2.06,0,0.5897973944356747735393470287,0.589797394435675,0.553011887109827,0.589797394435675,0.553011887109827,0,0,0,0,11.632914627126120538611504246,77.041207900585598910133376554,74.133806261651719306152396398,123719200
2.07,0,0.5884384895504669444045506333,0.588438489550467,0.551560871412803,0.588438489550467,0.551560871412803,0,0,0,0,11.612165511032126329753386308,77.008596557835641550530613753,74.114033436735317109351051476,124319800
2.08,0,0.5870872599505865240579165465,0.587087259950586,0.550117531001106,0.587087259950586,0.550117531001106,0,0,0,0,11.591178389872532120895268371,76.975480282792146978238954049,74.093766242490940061688263165,124920400
2.09,0,0.5857438336949587043358101400,0.585743833694959,0.548681993933662,0.585743833694959,0.548681993933662,0,0,0,0,11.569969532913767912037150432,76.941882876908593486569963591,74.073029474988545749638472491,125521000
2.10,0,0.5844079323488004167297400360,0.5844079323488,0.547253981775687,0.5844079323488,0.547253981775687,0,0,0,0,11.548550091201429379222055296,76.907828599785529596476798296,74.051847059644212746456926931,126121500
2.11,0,0.5830794481532257076842903679,0.583079448153226,0.545833386768296,0.583079448153226,0.545833386768296,0,0,0,0,11.526919478032688035155332796,76.873313892249605152327107662,74.03021566841063861950168607,126722100
2.12,0,0.5817585356885581524698406137,0.581758535688558,0.544420363491812,0.581758535688558,0.544420363491812,0,0,0,0,11.505105877116490934735935379,76.838386068693422266370187747,74.008183626604951053698187702,127322700
2.13,0,0.5804449121110997567774270610,0.5804449121111,0.543014629102537,0.5804449121111,0.543014629102537,0,0,0,0,11.483103416875793861086422002,76.803031706901064690848379484,73.985737657786064756231431228,127923300
